process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,16,150,0.0193,200,altered_knn,altered_knn,1000,16000,0.8739,0.8502,0.8659,0.8651,0.0613,0.0518,0.0562,0.4610
flow,2,16,150,0.0193,200,kernel,kernel,1000,24000,0.8739,0.8044,0.8135,0.8408,0.0818,0.3446,0.1323,0.4729
flow,2,16,150,0.0193,200,linear,linear,1000,24000,0.8739,0.0251,0.0100,0.0197,0.0155,0.7902,0.0304,0.0202
flow,2,16,150,0.0193,200,quadratic,quadratic,1000,24000,0.8739,0.7790,0.7841,0.8412,0.0662,0.5233,0.1175,0.4508
flow,2,16,150,0.0193,200,polar2,polar,1000,24000,0.8739,0.8489,0.8582,0.8631,0.2491,0.3782,0.3004,0.5793
flow,2,16,150,0.0193,200,polar3,polar,1000,24000,0.8739,0.8684,0.8785,0.8800,0.3033,0.3575,0.3282,0.6033
flow,2,16,150,0.0193,200,polar8,polar,1000,24000,0.8739,0.8744,0.8857,0.8845,0.3545,0.3031,0.3268,0.6063
flow,2,16,150,0.0193,200,mlp,mlp,1000,24000,0.8739,0.8663,0.8783,0.8758,0.4267,0.2565,0.3204,0.5993
flow,4,2,150,0.0192,200,analytic,analytic,0,0,nan,0.9546,0.9669,0.9613,0.8052,0.3238,0.4618,0.7144
flow,4,2,150,0.0192,200,knn,knn,125,374,0.9920,0.8325,0.8475,0.8399,0.7059,0.0627,0.1151,0.4813
flow,4,2,150,0.0192,200,altered_knn,altered_knn,125,250,0.9920,0.8718,0.8881,0.8860,0.0483,0.0366,0.0416,0.4649
flow,4,2,150,0.0192,200,kernel,kernel,125,374,0.9920,0.8910,0.9072,0.8990,0.8889,0.0627,0.1171,0.5121
flow,4,2,150,0.0192,200,linear,linear,125,374,0.9920,0.7038,0.7090,0.8220,0.0293,0.4386,0.0549,0.3819
flow,4,2,150,0.0192,200,quadratic,quadratic,125,374,0.9920,0.9600,0.9723,0.9663,0.8944,0.3316,0.4838,0.7281
flow,4,2,150,0.0192,200,polar2,polar,125,374,0.9920,0.9506,0.9633,0.9615,0.3746,0.3003,0.3333,0.6483
flow,4,2,150,0.0192,200,polar3,polar,125,374,0.9920,0.9500,0.9633,0.9594,0.4661,0.2689,0.3411,0.6522
flow,4,2,150,0.0192,200,polar8,polar,125,374,0.9920,0.9434,0.9562,0.9563,0.2932,0.2924,0.2928,0.6245
flow,4,2,150,0.0192,200,mlp,mlp,125,374,0.9920,0.9505,0.9631,0.9628,0.3232,0.3055,0.3141,0.6386
